anr;datum;titel_kurz_d;titel_kurz_f;titel_kurz_e;titel_off_d;titel_off_f;stichwort;swissvoteslink;anzahl;rechtsform;init_formul;kurzbetitel;anneepolitique;bkchrono-de;bkchrono-fr;d1e1;d1e2;d1e3;d2e1;d2e2;d2e3;d3e1;d3e2;d3e3;dep;br-pos;legislatur;legisjahr;gesch_nr;entwurf_nr;curiavista-de;curiavista-fr;pa-iv;bv-pos;nr-pos;nrja;nrnein;sr-pos;srja;srnein;dat-preexam;dat-start;dat-limit;sammelfrist;unter-quorum;dat-submit;dat-success;dat-message;dat-parl;dat-force;dauer_bv;dauer_abst;i-dauer_tot;i-dauer_samm;i-dauer_br;fr-dauer_samm;fr-dauer_tot;unter_g;unter_u;sammeltempo;sparedays;urheber;urheber-fr;info_br-de;info_br-fr;info_br-en;info_dep-de;info_dep-fr;info_dep-en;info_amt-de;info_amt-fr;info_amt-en;easyvideo_de;easyvideo_fr;web-yes-1-de;web-yes-1-fr;web-yes-2-de;web-yes-2-fr;web-yes-3-de;web-yes-3-fr;web-no-1-de;web-no-1-fr;web-no-2-de;web-no-2-fr;web-no-3-de;web-no-3-fr;p-fdp;p-sps;p-svp;p-mitte;p-evp;p-gps;p-glp;p-pda;p-sd;p-edu;p-fps;p-lega;p-kvp;p-mcg;p-ucsp;p-cvp;p-bdp;p-lps;p-ldu;p-poch;p-rep;p-eco;p-sgv;p-sbv;p-sgb;p-travs;p-sav;p-vsa;p-vpod;p-voev;p-tcs;p-vcs;p-acs;p-sbk;p-ssv;p-gem;p-kdk;p-kkjpd;p-gdk;p-ldk;p-vdk;p-sodk;p-endk;p-fdk;p-edk;p-bpuk;p-others_yes;p-others_yes-fr;p-others_no;p-others_no-fr;p-others_free;p-others_free-fr;p-others_counterp;p-others_counterp-fr;p-others_init;p-others_init-fr;pdev-bdp_AG;pdev-bdp_AI;pdev-bdp_AR;pdev-bdp_BE;pdev-bdp_BL;pdev-bdp_BS;pdev-bdp_FR;pdev-bdp_GE;pdev-bdp_GL;pdev-bdp_GR;pdev-bdp_JU;pdev-bdp_LU;pdev-bdp_NE;pdev-bdp_NW;pdev-bdp_OW;pdev-bdp_SG;pdev-bdp_SH;pdev-bdp_SO;pdev-bdp_SZ;pdev-bdp_TG;pdev-bdp_TI;pdev-bdp_UR;pdev-bdp_VD;pdev-bdp_VS;pdev-bdp_VSr;pdev-bdp_VSo;pdev-bdp_ZG;pdev-bdp_ZH;pdev-jbdp_CH;pdev-cvp_frauen;pdev-cvp_AG;pdev-cvp_AI;pdev-cvp_AR;pdev-cvp_BE;pdev-cvp_BL;pdev-cvp_BS;pdev-cvp_FR;pdev-cvp_GE;pdev-cvp_GL;pdev-cvp_GR;pdev-cvp_JU;pdev-cvp_LU;pdev-cvp_NE;pdev-cvp_NW;pdev-cvp_OW;pdev-cvp_SG;pdev-cvp_SH;pdev-cvp_SO;pdev-cvp_SZ;pdev-cvp_TG;pdev-cvp_TI;pdev-cvp_UR;pdev-cvp_VD;pdev-cvp_VS;pdev-cvp_VSr;pdev-cvp_VSo;pdev-cvp_ZG;pdev-cvp_ZH;pdev-jcvp_CH;pdev-jcvp_AG;pdev-jcvp_BE;pdev-jcvp_GR;pdev-jcvp_LU;pdev-jcvp_SO;pdev-jcvp_ZH;pdev-fdp_Frauen;pdev-fdp_AG;pdev-fdp_AI;pdev-fdp_AR;pdev-fdp_BE;pdev-fdp_BL;pdev-fdp_BS;pdev-fdp_FR;pdev-fdp_GE;pdev-fdp_GL;pdev-fdp_GR;pdev-fdp_JU;pdev-fdp_LU;pdev-fdp_NE;pdev-fdp_NW;pdev-fdp_OW;pdev-fdp_SG;pdev-fdp_SH;pdev-fdp_SO;pdev-fdp_SZ;pdev-fdp_TG;pdev-fdp_TI;pdev-fdp_UR;pdev-fdp_VD;pdev-fdp_VS;pdev-fdp_VSr;pdev-fdp_Vso;pdev-fdp_ZG;pdev-fdp_ZH;pdev-jfdp_CH;pdev-jfdp_AG;pdev-jfdp_BL;pdev-jfdp_FR;pdev-jfdp_GR;pdev-jfdp_JU;pdev-jfdp_LU;pdev-jfdp_SH;pdev-jfdp_TI;pdev-jfdp_VD;pdev-jfdp_ZH;pdev-glp_AG;pdev-glp_AI;pdev-glp_AR;pdev-glp_BE;pdev-glp_BL;pdev-glp_BS;pdev-glp_FR;pdev-glp_GE;pdev-glp_GL;pdev-glp_GR;pdev-glp_JU;pdev-glp_LU;pdev-glp_NE;pdev-glp_NW;pdev-glp_OW;pdev-glp_SG;pdev-glp_SH;pdev-glp_SO;pdev-glp_SZ;pdev-glp_TG;pdev-glp_TI;pdev-glp_UR;pdev-glp_VD;pdev-glp_VS;pdev-glp_VSr;pdev-glp_VSo;pdev-glp_ZG;pdev-glp_ZH;pdev-jglp_CH;pdev-gps_AG;pdev-gps_AI;pdev-gps_AR;pdev-gps_BE;pdev-gps_BL;pdev-gps_BS;pdev-gps_FR;pdev-gps_GE;pdev-gps_GL;pdev-gps_GR;pdev-gps_JU;pdev-gps_LU;pdev-gps_NE;pdev-gps_NW;pdev-gps_OW;pdev-gps_SG;pdev-gps_SH;pdev-gps_SO;pdev-gps_SZ;pdev-gps_TG;pdev-gps_TI;pdev-gps_UR;pdev-gps_VD;pdev-gps_VS;pdev-gps_VSr;pdev-gps_VSo;pdev-gps_ZG;pdev-gps_ZH;pdev-jgps_CH;pdev-mitte_frauen;pdev-mitte_AG;pdev-mitte_AI;pdev-mitte_AR;pdev-mitte_BE;pdev-mitte_BL;pdev-mitte_BS;pdev-mitte_FR;pdev-mitte_GE;pdev-mitte_GL;pdev-mitte_GR;pdev-mitte_JU;pdev-mitte_LU;pdev-mitte_NE;pdev-mitte_NW;pdev-mitte_OW;pdev-mitte_SG;pdev-mitte_SH;pdev-mitte_SO;pdev-mitte_SZ;pdev-mitte_TG;pdev-mitte_TI;pdev-mitte_UR;pdev-mitte_VD;pdev-mitte_VS;pdev-mitte_VSr;pdev-mitte_VSo;pdev-mitte_ZG;pdev-mitte_ZH;pdev-jmitte_CH;pdev-jmitte_AG;pdev-jmitte_AI;pdev-jmitte_AR;pdev-jmitte_BE;pdev-jmitte_BL;pdev-jmitte_BS;pdev-jmitte_FR;pdev-jmitte_GE;pdev-jmitte_GL;pdev-jmitte_GR;pdev-jmitte_JU;pdev-jmitte_LU;pdev-jmitte_NE;pdev-jmitte_NW;pdev-jmitte_OW;pdev-jmitte_SG;pdev-jmitte_SH;pdev-jmitte_SO;pdev-jmitte_SZ;pdev-jmitte_TG;pdev-jmitte_TI;pdev-jmitte_UR;pdev-jmitte_VD;pdev-jmitte_VS;pdev-jmitte_VSr;pdev-jmitte_VSo;pdev-jmitte_ZG;pdev-jmitte_ZH;pdev-sps_AG;pdev-sps_AI;pdev-sps_AR;pdev-sps_BE;pdev-sps_BL;pdev-sps_BS;pdev-sps_FR;pdev-sps_GE;pdev-sps_GL;pdev-sps_GR;pdev-sps_JU;pdev-sps_LU;pdev-sps_NE;pdev-sps_NW;pdev-sps_OW;pdev-sps_SG;pdev-sps_SH;pdev-sps_SO;pdev-sps_SZ;pdev-sps_TG;pdev-sps_TI;pdev-sps_UR;pdev-sps_VD;pdev-sps_VS;pdev-sps_VSr;pdev-sps_VSo;pdev-sps_ZG;pdev-sps_ZH;pdev-juso_CH;pdev-juso_BE;pdev-juso_GE;pdev-juso_JU;pdev-juso_TI;pdev-juso_VS;pdev-juso_ZH;pdev-svp_AG;pdev-svp_AI;pdev-svp_AR;pdev-svp_BE;pdev-svp_BL;pdev-svp_BS;pdev-svp_FR;pdev-svp_GE;pdev-svp_GL;pdev-svp_GR;pdev-svp_JU;pdev-svp_LU;pdev-svp_NE;pdev-svp_NW;pdev-svp_OW;pdev-svp_SG;pdev-svp_SH;pdev-svp_SO;pdev-svp_SZ;pdev-svp_TG;pdev-svp_TI;pdev-svp_UR;pdev-svp_VD;pdev-svp_VS;pdev-svp_VSr;pdev-svp_VSo;pdev-svp_ZG;pdev-svp_ZH;pdev-jsvp_CH;pdev-jsvp_AG;pdev-jsvp_BE;pdev-jsvp_GE;pdev-jsvp_SH;pdev-jsvp_UR;pdev-jsvp_ZH;pdev-csp_FR;pdev-csp_GR;pdev-csp_JU;pdev-csp_LU;pdev-csp_OW;pdev-csp_SG;pdev-csp_VS;pdev-csp_VSr;pdev-csp_VSo;pdev-csp_ZH;pdev-edu_AG;pdev-edu_AI;pdev-edu_AR;pdev-edu_BE;pdev-edu_BL;pdev-edu_BS;pdev-edu_FR;pdev-edu_GE;pdev-edu_GL;pdev-edu_GR;pdev-edu_JU;pdev-edu_LU;pdev-edu_NE;pdev-edu_NW;pdev-edu_OW;pdev-edu_SG;pdev-edu_SH;pdev-edu_SO;pdev-edu_SZ;pdev-edu_TG;pdev-edu_TI;pdev-edu_UR;pdev-edu_VD;pdev-edu_VS;pdev-edu_VSr;pdev-edu_VSo;pdev-edu_ZG;pdev-edu_ZH;pdev-evp_AG;pdev-evp_AI;pdev-evp_AR;pdev-evp_BE;pdev-evp_BL;pdev-evp_BS;pdev-evp_FR;pdev-evp_GE;pdev-evp_GL;pdev-evp_GR;pdev-evp_JU;pdev-evp_LU;pdev-evp_NE;pdev-evp_NW;pdev-evp_OW;pdev-evp_SG;pdev-evp_SH;pdev-evp_SO;pdev-evp_SZ;pdev-evp_TG;pdev-evp_TI;pdev-evp_UR;pdev-evp_VD;pdev-evp_VS;pdev-evp_ZG;pdev-evp_ZH;pdev-jevp_CH;pdev-fps_AG;pdev-fps_AI;pdev-fps_BE;pdev-fps_BL;pdev-fps_BS;pdev-fps_SG;pdev-fps_SH;pdev-fps_SO;pdev-fps_TG;pdev-fps_ZH;pdev-kvp_SG;pdev-lps_BE;pdev-lps_BL;pdev-lps_BS;pdev-lps_FR;pdev-lps_GE;pdev-lps_JU;pdev-lps_NE;pdev-lps_SG;pdev-lps_TI;pdev-lps_VD;pdev-lps_VS;pdev-lps_ZH;pdev-jlps_CH;pdev-jlps_SO;pdev-jlps_TI;pdev-ldu_AG;pdev-ldu_AR;pdev-ldu_BE;pdev-ldu_BL;pdev-ldu_BS;pdev-ldu_GR;pdev-ldu_LU;pdev-ldu_NE;pdev-ldu_SG;pdev-ldu_SH;pdev-ldu_SO;pdev-ldu_TG;pdev-ldu_VD;pdev-ldu_ZG;pdev-ldu_ZH;pdev-jldu_CH;pdev-poch_SO;pdev-poch_ZH;pdev-pda_BE;pdev-pda_BL;pdev-pda_BS;pdev-pda_GE;pdev-pda_JU;pdev-pda_NE;pdev-pda_SG;pdev-pda_TI;pdev-pda_VD;pdev-pda_ZH;pdev-jpda_CH;pdev-rep_AG;pdev-rep_GE;pdev-rep_NE;pdev-rep_TG;pdev-rep_VD;pdev-rep_ZH;pdev-sd_AG;pdev-sd_BE;pdev-sd_BL;pdev-sd_BS;pdev-sd_FR;pdev-sd_GE;pdev-sd_GR;pdev-sd_LU;pdev-sd_NE;pdev-sd_SG;pdev-sd_SO;pdev-sd_TG;pdev-sd_TI;pdev-sd_VD;pdev-sd_ZH;pdev-jsd_CH;pdev-sgb_AG;pdev-sgb_JU;pdev-sgb_VS;pdev-sgv_AG;pdev-sgv_BS;pdev-sgv_SH;pdev-vpod_GE;pdev-vpod_VD;nr-wahl;w-fdp;w-sp;w-svp;w-mitte;w-evp;w-gps;w-glp;w-csp;w-pda;w-sd;w-edu;w-fps;w-lega;w-kvp;w-mcg;w-cvp;w-bdp;w-lps;w-ldu;w-poch;w-rep;w-ubrige;ja-lager;nein-lager;keinepar-summe;leer-summe;freigabe-summe;unbekannt-summe;neutral-summe;poster_ja_mfg;poster_nein_mfg;poster_ja_sa;poster_nein_sa;poster_ja_bs;poster_nein_bs;inserate-total;inserate-je-ausgabe;inserate-ja;inserate-nein;inserate-neutral;inserate-jaanteil;mediares-tot;mediares-d;mediares-f;mediaton-tot;mediaton-d;mediaton-f;finanz-link-de;finanz-link-fr;finanz-ja-tot;finanz-ja-gr-de;finanz-ja-gr-fr;finanz-nein-tot;finanz-nein-gr-de;finanz-nein-gr-fr;volk;stand;annahme;berecht;stimmen;bet;leer;ungultig;gultig;volkja;volknein;volkja-proz;kt-ja;kt-nein;ktjaproz;zh-berecht;zh-stimmen;zh-bet;zh-gultig;zh-ja;zh-nein;zh-japroz;zh-annahme;be-berecht;be-stimmen;be-bet;be-gultig;be-ja;be-nein;be-japroz;be-annahme;lu-berecht;lu-stimmen;lu-bet;lu-gultig;lu-ja;lu-nein;lu-japroz;lu-annahme;ur-berecht;ur-stimmen;ur-bet;ur-gultig;ur-ja;ur-nein;ur-japroz;ur-annahme;sz-berecht;sz-stimmen;sz-bet;sz-gultig;sz-ja;sz-nein;sz-japroz;sz-annahme;ow-berecht;ow-stimmen;ow-bet;ow-gultig;ow-ja;ow-nein;ow-japroz;ow-annahme;nw-berecht;nw-stimmen;nw-bet;nw-gultig;nw-ja;nw-nein;nw-japroz;nw-annahme;gl-berecht;gl-stimmen;gl-bet;gl-gultig;gl-ja;gl-nein;gl-japroz;gl-annahme;zg-berecht;zg-stimmen;zg-bet;zg-gultig;zg-ja;zg-nein;zg-japroz;zg-annahme;fr-berecht;fr-stimmen;fr-bet;fr-gultig;fr-ja;fr-nein;fr-japroz;fr-annahme;so-berecht;so-stimmen;so-bet;so-gultig;so-ja;so-nein;so-japroz;so-annahme;bs-berecht;bs-stimmen;bs-bet;bs-gultig;bs-ja;bs-nein;bs-japroz;bs-annahme;bl-berecht;bl-stimmen;bl-bet;bl-gultig;bl-ja;bl-nein;bl-japroz;bl-annahme;sh-berecht;sh-stimmen;sh-bet;sh-gultig;sh-ja;sh-nein;sh-japroz;sh-annahme;ar-berecht;ar-stimmen;ar-bet;ar-gultig;ar-ja;ar-nein;ar-japroz;ar-annahme;ai-berecht;ai-stimmen;ai-bet;ai-gultig;ai-ja;ai-nein;ai-japroz;ai-annahme;sg-berecht;sg-stimmen;sg-bet;sg-gultig;sg-ja;sg-nein;sg-japroz;sg-annahme;gr-berecht;gr-stimmen;gr-bet;gr-gultig;gr-ja;gr-nein;gr-japroz;gr-annahme;ag-berecht;ag-stimmen;ag-bet;ag-gultig;ag-ja;ag-nein;ag-japroz;ag-annahme;tg-berecht;tg-stimmen;tg-bet;tg-gultig;tg-ja;tg-nein;tg-japroz;tg-annahme;ti-berecht;ti-stimmen;ti-bet;ti-gultig;ti-ja;ti-nein;ti-japroz;ti-annahme;vd-berecht;vd-stimmen;vd-bet;vd-gultig;vd-ja;vd-nein;vd-japroz;vd-annahme;vs-berecht;vs-stimmen;vs-bet;vs-gultig;vs-ja;vs-nein;vs-japroz;vs-annahme;ne-berecht;ne-stimmen;ne-bet;ne-gultig;ne-ja;ne-nein;ne-japroz;ne-annahme;ge-berecht;ge-stimmen;ge-bet;ge-gultig;ge-ja;ge-nein;ge-japroz;ge-annahme;ju-berecht;ju-stimmen;ju-bet;ju-gultig;ju-ja;ju-nein;ju-japroz;ju-annahme;bkresults-de;bkresults-fr;bfsdash-de;bfsdash-fr;bfsdash-en;bfsmap-de;bfsmap-fr;bfsmap-en;nach_cockpit_d;nach_cockpit_f;nach_cockpit_e;year;society_oriented
3.0;1866-01-14;Gleichstellung der Juden und Naturalisierten mit Bezug auf Niederlassung;Egalité des Juifs;Equal rights for Jews and naturalised citizens with regard to the right of residence;Gleichstellung der Juden und Naturalisierten mit Bezug auf Niederlassung;Egalité des citoyens au point de vue de l'établissement et de la législation;.;https://swissvotes.ch/vote/3.00;9;1;9999;Das einzige Ja von 1866: Freie Niederlassung für Juden;;;;12;12.3;.;1;1.6;1.62;1;1.5;1.52;3;.;6;1863-1866;.;;;;0;1;1;.;.;1;.;.;0;0;0;0;0;0;0;01.07.1865;19.11.1865;.;.;.;.;.;.;.;.;.;.;0;9999;.;.;;;;;;;;;;.;.;;;;;;;;;;;;;9999;9999;9999;9999;9999;9999;9999;9999;9999;9999;9999;9999;9999;9999;9999;9999;9999;9999;9999;9999;9999;9999;9999;9999;9999;9999;9999;9999;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;1;1;1;.;.;.;.;.;319433.0;170032.0;149401.0;53.23;12.5;9.5;56.82;.;29683;.;29683;27808;1875;93.68;1;.;44818;.;44818;18287;26531;40.80;0;.;18292;.;18292;3548;14744;19.40;0;.;1785;.;1785;108;1677;6.05;0;.;4868;.;4868;1084;3784;22.27;0;.;1468;.;1468;782;686;53.27;1;.;1830;.;1830;107;1723;5.85;0;.;4079;.;4079;2763;1316;67.74;1;.;2637;.;2637;450;2187;17.06;0;.;15256;.;15256;8664;6592;56.79;1;.;12643;.;12643;8714;3929;68.92;1;.;3038;.;3038;1760;1278;57.93;1;.;6858;.;6858;4246;2612;61.91;1;.;5998;.;5998;3197;2801;53.30;1;.;6626;.;6626;2931;3695;44.23;0;.;1971;.;1971;40;1931;2.03;0;.;33351;.;33351;9961;23390;29.87;0;.;12199;.;12199;1262;10937;10.35;0;.;37419;.;37419;23692;13727;63.32;1;.;16587;.;16587;14144;2443;85.27;1;.;7804;.;7804;6595;1209;84.51;1;.;28758;.;28758;18031;10727;62.70;1;.;13675;.;13675;5182;8493;37.89;0;.;3606;.;3606;3080;526;85.41;1;.;4184;.;4184;3596;588;85.95;1;.;.;.;.;.;.;.;.;https://www.bk.admin.ch/ch/d/pore/va/18660114/det3.html;https://www.bk.admin.ch/ch/f/pore/va/18660114/det3.html;.;.;.;https://www.atlas.bfs.admin.ch/maps/12/map/mapIdOnly/1815_de.html;https://www.atlas.bfs.admin.ch/maps/12/map/mapIdOnly/1815_fr.html;.;.;.;.;1866;True
13.0;1875-05-23;Gesetz betreffend Feststellung und Beurkundung des Zivilstandes und die Ehe;Loi concernant l'état civil et le mariage;Civil status and marriage Act;Bundesgesez betreffend Feststellung und Beurkundung des Zivilstandes und die Ehe;Loi fédérale concernant l'état civil, la tenue des registres qui s'y rapportent et le mariage;.;https://swissvotes.ch/vote/13.00;2;2;9999;Erstes fakultatives Referendum  endet mit knappem Sieg des Freisinns;;https://www.bk.admin.ch/ch/d/pore/rf/cr/1874/18740022.html;https://www.bk.admin.ch/ch/f/pore/rf/cr/1874/18740022.html;1;1.6;1.64;12;12.3;.;1;1.5;1.52;3;1;9;1872-1875;.;;;;0;1;1;60;17;1;20;14;0;30.01.1875;30.04.1875;90;30’000;.;09.06.1875;02.10.1874;24.12.1874;01.01.1876;83;150;.;.;.;.;233;106560;.;.;.;Eidgenössischer Verein;Eidgenössischer Verein («Association confédérée»);;;;;;;;;;.;.;;;;;;;;;;;;;9999;9999;9999;9999;9999;9999;9999;9999;9999;9999;9999;9999;9999;9999;9999;9999;9999;9999;9999;9999;9999;.;9999;9999;9999;9999;9999;9999;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;1;3;1;.;.;.;.;.;418268.0;213199.0;205069.0;50.97;9.5;12.5;43.18;.;54929;.;54929;41867;13062;76.22;1;.;55699;.;55699;33905;21794;60.87;1;.;25271;.;25271;8731;16540;34.55;0;.;3921;.;3921;249;3672;6.35;0;.;8646;.;8646;1620;7026;18.74;0;.;2376;.;2376;249;2127;10.48;0;.;2028;.;2028;237;1791;11.69;0;.;6095;.;6095;4032;2063;66.15;1;.;3826;.;3826;1341;2485;35.05;0;.;22744;.;22744;3889;18855;17.10;0;.;12242;.;12242;5957;6285;48.66;0;.;5805;.;5805;4592;1213;79.10;1;.;7404;.;7404;4626;2778;62.48;1;.;5823;.;5823;4584;1239;78.72;1;.;11593;.;11593;8391;3202;72.38;1;.;2718;.;2718;350;2368;12.88;0;.;41226;.;41226;20264;20962;49.15;0;.;16198;.;16198;6843;9355;42.25;0;.;37277;.;37277;19168;18109;51.42;1;.;16904;.;16904;11986;4918;70.91;1;.;14062;.;14062;4871;9191;34.64;0;.;22589;.;22589;7952;14637;35.20;0;.;17249;.;17249;1920;15329;11.13;0;.;13181;.;13181;9418;3763;71.45;1;.;8462;.;8462;6157;2305;72.76;1;.;.;.;.;.;.;.;.;https://www.bk.admin.ch/ch/d/pore/va/18750523/det13.html;https://www.bk.admin.ch/ch/f/pore/va/18750523/det13.html;.;.;.;https://www.atlas.bfs.admin.ch/maps/12/map/mapIdOnly/1804_de.html;https://www.atlas.bfs.admin.ch/maps/12/map/mapIdOnly/1804_fr.html;.;.;.;.;1875;True
52.0;1897-07-11;Bundeskompetenz für die Lebensmittelpolizei;Compétence de la Confédération en matière de la police des denrées alimentaires;;Bundesbeschluss betreffend Bundesgesetzgebung über den Verkehr mit Nahrungs- und Genussmitteln und mit solchen Gebrauchs- und Verbrauchsgegenständen, welche das Leben oder die Gesundheit gefährden können;Arrêté fédéral concernant la législation fédérale sur le commerce des denrées alimentaires, ainsi que sur le commerce des articles de ménage et des objets usuels qui peuvent mettre en danger la santé ou la vie;.;https://swissvotes.ch/vote/52.00;2;1;9999;Schutz vor verdorbenen Lebensmitteln wird Bundessache;;https://www.bk.admin.ch/ch/d/pore/rf/cr/1897/18970006.html;https://www.bk.admin.ch/ch/f/pore/rf/cr/1897/18970006.html;4;4.1;4.15;1;1.5;1.52;10;10.1;10.11;6;.;17;1896-1899;.;;;;0;1;1;91;0;1;33;5;0;0;0;0;0;0;0;08.03.1895;26.03.1897;15.10.1897;748;107;.;.;.;.;.;.;.;0;9999;.;.;;;;;;;;;;.;.;;;;;;;;;;;;;1;.;9999;9999;9999;9999;9999;9999;9999;9999;9999;9999;9999;9999;9999;9999;9999;9999;9999;9999;9999;.;.;.;.;9999;9999;9999;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1896;43.73;6.81;.;.;.;.;.;.;.;.;.;.;.;.;.;23.00;.;.;.;.;.;26.46;43.73;0.00;0.00;0.00;0.00;56.27;0.00;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;1;1;1;716883;277852;38.76;24023;4624;249205.0;162250.0;86955.0;65.11;18.5;3.5;84.09;94511;52428;55.47;36983;30654;6329;82.89;1;121797;41465;34.04;41465;31139;10326;75.10;1;34355;6014;17.51;6014;3329;2685;55.35;1;4520;2186;48.36;2186;1530;656;69.99;1;13029;1594;12.23;1589;1099;490;69.16;1;3920;929;23.70;901;507;394;56.27;1;3030;827;27.29;824;514;310;62.38;1;8210;2765;33.68;2765;1009;1756;36.49;0;6232;666;10.69;640;499;141;77.97;1;29891;9555;31.97;9418;2182;7236;23.17;0;21759;7275;33.43;6985;6038;947;86.44;1;15600;2579;16.53;2537;2409;128;94.95;1;13311;3625;27.23;3518;2567;951;72.97;1;8048;6026;74.88;6026;5258;768;87.26;1;12290;7133;58.04;6484;4242;2242;65.42;1;2895;1970;68.05;1820;669;1151;36.76;0;52178;36244;69.46;32956;17127;15829;51.97;1;22727;9468;41.66;9468;4901;4567;51.76;1;43552;34292;78.74;31022;18422;12600;59.38;1;24456;13543;55.38;13099;9268;3831;70.75;1;38194;6429;16.83;6312;3985;2327;63.13;1;64598;10805;16.73;10538;7770;2768;73.73;1;28204;8369;29.67;8284;2510;5774;30.30;0;27805;3832;13.78;3656;2764;892;75.60;1;21771;3823;17.56;3715;1858;1857;50.01;1;.;.;.;.;.;.;.;.;https://www.bk.admin.ch/ch/d/pore/va/18970711/det52.html;https://www.bk.admin.ch/ch/f/pore/va/18970711/det52.html;.;.;.;https://www.atlas.bfs.admin.ch/maps/12/map/mapIdOnly/1783_de.html;https://www.atlas.bfs.admin.ch/maps/12/map/mapIdOnly/1783_fr.html;.;.;.;.;1897;True
